merchant_id,avg_txn_value,failed_txns_last_7d,support_tickets_last_30d,csat_score,settlement_delay_avg,api_failure_rate,active_days_last_month,delight_score
MID_58907,5378.62,4,3,3.8,1.4,0.055,25,0.275
MID_58908,11201.51,3,0,4.2,1.48,0.252,23,0.5
MID_58909,514.33,5,1,3.5,1.21,0.065,13,0.221
MID_58910,7537.9,2,0,4.5,0.25,0.243,21,0.558
MID_58911,6511.24,1,4,5.0,0.45,0.331,25,0.421
MID_58912,36336.57,3,4,4.2,1.69,0.241,20,0.376
MID_58913,14098.57,1,2,4.1,2.75,0.022,17,0.515
MID_58914,1683.93,5,0,3.5,2.48,0.361,26,0.242
MID_58915,7117.48,2,1,4.2,2.39,0.432,25,0.419
MID_58916,15312.6,0,1,4.0,1.88,0.055,19,0.634
MID_58917,7435.34,2,2,2.7,1.73,0.115,24,0.356
MID_58918,4411.45,4,3,4.2,2.01,0.381,20,0.196
MID_58919,4726.56,5,1,4.9,0.95,0.258,25,0.353
MID_58920,4572.91,5,5,4.2,1.27,0.147,15,0.092
MID_58921,201.56,6,2,4.1,1.76,0.029,23,0.184
MID_58922,13115.44,2,4,3.8,1.41,0.135,22,0.361
MID_58923,9438.77,2,2,3.8,1.42,0.274,24,0.413
MID_58924,3129.01,4,0,2.8,1.73,0.073,10,0.283
MID_58925,9943.15,4,1,3.5,2.09,0.045,15,0.351
MID_58926,3692.24,3,1,4.6,1.89,0.055,16,0.417
MID_58927,2788.96,4,1,3.4,2.42,0.111,20,0.278
MID_58928,13515.18,1,1,4.2,2.37,0.125,30,0.597
MID_58929,16560.56,6,1,2.9,2.27,0.188,28,0.27
MID_58930,9827.21,2,2,4.2,1.07,0.169,12,0.428
MID_58931,15331.56,2,4,4.8,1.11,0.263,12,0.382
MID_58932,4552.33,3,0,4.6,1.38,0.143,28,0.508
MID_58933,745.12,2,2,4.2,1.49,0.111,17,0.364
MID_58934,9285.8,3,2,2.3,0.94,0.173,17,0.278
MID_58935,2956.82,4,4,3.5,2.5,0.027,29,0.181
MID_58936,15027.35,3,2,3.2,1.43,0.233,13,0.337
MID_58937,4433.35,3,2,3.5,1.61,0.052,23,0.338
MID_58938,11107.04,1,2,4.6,0.94,0.116,17,0.542
MID_58939,8048.97,1,4,4.3,0.37,0.061,25,0.448
MID_58940,17009.22,4,2,2.8,1.22,0.106,23,0.337
MID_58941,17856.11,3,3,4.3,1.39,0.284,18,0.376
MID_58942,707.42,4,2,2.1,0.98,0.165,17,0.137
MID_58943,3497.22,4,2,2.3,2.55,0.129,15,0.146
MID_58944,20470.06,3,1,3.2,0.53,0.103,10,0.448
MID_58945,5174.97,3,3,3.1,1.81,0.082,25,0.267
MID_58946,7233.37,2,0,4.2,1.32,0.007,18,0.554
MID_58947,2025.37,7,0,4.4,0.82,0.155,12,0.227
MID_58948,8044.95,2,2,3.8,0.99,0.167,11,0.388
MID_58949,3073.61,4,4,4.4,1.58,0.125,18,0.198
MID_58950,17674.59,3,7,3.7,1.73,0.029,29,0.22
MID_58951,2234.49,1,2,3.7,0.55,0.112,17,0.418
MID_58952,4460.61,5,4,4.2,0.2,0.053,19,0.195
MID_58953,999.02,1,3,3.7,1.75,0.237,10,0.283
MID_58954,8866.88,4,0,4.1,1.85,0.184,19,0.419
MID_58955,28468.31,3,0,4.1,2.02,0.43,21,0.518
MID_58956,1901.39,4,1,4.6,1.72,0.291,27,0.342
MID_58957,199.35,1,1,4.9,1.31,0.051,20,0.526
MID_58958,5489.83,3,4,3.9,2.56,0.021,15,0.232
MID_58959,13799.75,2,3,4.7,1.67,0.201,11,0.415
MID_58960,36929.13,2,2,4.5,1.89,0.099,29,0.599
MID_58961,526.41,4,1,4.4,0.2,0.195,20,0.343
MID_58962,15416.01,3,2,4.3,0.97,0.047,26,0.495
MID_58963,4599.33,3,4,3.9,1.36,0.254,19,0.215
MID_58964,1669.19,5,1,5.0,1.57,0.144,12,0.296
MID_58965,2135.71,6,0,3.3,1.93,0.083,16,0.217
MID_58966,25754.94,3,1,4.1,1.73,0.476,24,0.468
MID_58967,16573.56,1,1,3.2,0.64,0.081,25,0.582
MID_58968,3735.73,4,1,4.9,1.68,0.116,11,0.361
MID_58969,28165.87,3,2,3.8,2.27,0.033,13,0.447
MID_58970,1112.15,3,7,4.4,2.1,0.181,17,0.054
MID_58971,3894.0,0,1,4.5,1.4,0.173,10,0.529
MID_58972,10582.03,7,1,3.6,2.66,0.205,24,0.199
MID_58973,74508.91,0,4,3.4,2.32,0.146,25,0.512
MID_58974,6266.89,5,1,5.0,1.66,0.303,10,0.3
MID_58975,16645.01,3,1,2.9,0.8,0.066,24,0.461
MID_58976,24753.43,7,4,2.9,0.44,0.169,26,0.137
MID_58977,96.75,0,4,4.9,2.84,0.18,28,0.396
MID_58978,3409.99,2,4,2.5,1.23,0.158,23,0.204
MID_58979,1057.6,4,2,5.0,2.52,0.056,26,0.336
MID_58980,14963.78,3,6,5.0,1.17,0.263,22,0.274
MID_58981,8371.34,3,2,2.3,1.72,0.051,11,0.259
MID_58982,1004.39,1,2,4.7,1.16,0.094,11,0.437
MID_58983,5459.77,5,3,4.0,0.23,0.118,29,0.262
MID_58984,7214.84,2,1,3.5,0.39,0.225,29,0.473
MID_58985,11965.06,3,4,3.7,1.6,0.297,22,0.261
MID_58986,15117.86,11,1,5.0,1.33,0.132,24,0.155
MID_58987,919.75,3,0,3.3,0.5,0.016,17,0.401
MID_58988,6687.39,7,3,3.7,1.69,0.12,18,0.089
MID_58989,1756.92,1,0,3.4,2.29,0.043,17,0.474
MID_58990,13994.02,5,6,3.1,2.28,0.186,23,0.051
MID_58991,10719.77,3,1,3.3,0.99,0.065,19,0.427
MID_58992,12837.41,1,1,3.0,1.57,0.256,30,0.511
MID_58993,779.55,4,1,5.0,2.21,0.193,21,0.345
MID_58994,7140.13,0,2,3.5,1.59,0.085,29,0.526
MID_58995,18362.17,6,3,2.8,0.02,0.036,10,0.189
MID_58996,12494.63,3,3,3.8,1.97,0.227,28,0.347
MID_58997,19786.77,5,1,4.0,1.27,0.151,17,0.392
MID_58998,2308.03,1,1,4.7,0.21,0.083,15,0.534
MID_58999,3381.35,3,5,4.1,1.54,0.059,17,0.194
MID_59000,5821.05,2,3,3.4,0.91,0.195,18,0.313
MID_59001,7407.78,2,5,5.0,2.0,0.107,24,0.339
MID_59002,2905.7,3,2,4.8,1.75,0.094,23,0.39
MID_59003,4800.34,4,4,3.7,0.28,0.045,22,0.228
MID_59004,11616.89,3,3,4.9,0.46,0.174,30,0.455
MID_59005,10367.12,1,4,2.9,1.51,0.128,11,0.3
MID_59006,1170.66,2,1,4.3,1.59,0.043,30,0.479
MID_59007,42476.81,1,1,5.0,0.0,0.048,11,0.721
MID_59008,8272.39,1,1,2.8,2.05,0.05,25,0.479
MID_59009,6608.01,4,3,3.9,0.91,0.108,14,0.255
MID_59010,34187.66,4,2,4.6,1.23,0.188,26,0.488
MID_59011,1512.06,4,2,3.9,0.97,0.181,30,0.293
MID_59012,7845.46,4,4,3.8,3.22,0.131,15,0.162
MID_59013,16351.54,2,1,3.2,1.88,0.155,24,0.488
MID_59014,5090.0,5,2,3.5,1.73,0.124,18,0.21
MID_59015,13329.61,0,0,3.4,2.17,0.099,14,0.604
MID_59016,22942.49,2,2,5.0,2.2,0.28,25,0.547
MID_59017,3033.41,0,0,2.9,1.6,0.163,14,0.486
MID_59018,2763.6,4,2,3.8,1.03,0.198,13,0.239
MID_59019,4473.59,4,2,5.0,2.61,0.184,27,0.345
MID_59020,5420.44,3,3,3.4,1.86,0.155,21,0.259
MID_59021,1177.08,6,1,4.3,1.66,0.351,11,0.153
MID_59022,2630.4,3,4,3.3,0.98,0.03,27,0.239
MID_59023,20653.65,2,1,4.4,0.88,0.069,26,0.624
MID_59024,8360.74,3,1,3.0,2.1,0.275,11,0.299
MID_59025,3117.29,5,2,4.3,1.37,0.571,11,0.134
MID_59026,28751.93,3,2,3.5,2.13,0.1,20,0.443
MID_59027,14885.98,4,2,4.4,0.0,0.13,24,0.444
MID_59028,4500.92,1,1,3.3,4.09,0.108,17,0.396
MID_59029,14500.56,3,4,4.5,1.33,0.251,23,0.344
MID_59030,9064.7,0,1,4.2,3.18,0.162,26,0.578
MID_59031,11514.38,3,2,4.2,1.75,0.149,27,0.431
MID_59032,3877.96,1,4,4.7,1.87,0.436,28,0.339
MID_59033,2350.84,3,3,2.9,1.65,0.175,10,0.163
MID_59034,2924.68,4,1,4.8,0.0,0.538,29,0.356
MID_59035,874.49,1,1,4.5,2.04,0.064,13,0.468
MID_59036,6368.38,1,1,3.1,0.84,0.112,26,0.495
MID_59037,5212.69,6,3,3.2,1.9,0.207,14,0.06
MID_59038,25.43,2,3,3.4,1.7,0.132,10,0.227
MID_59039,19404.92,3,2,3.7,0.8,0.246,30,0.457
MID_59040,11452.93,4,4,4.4,0.84,0.114,23,0.305
MID_59041,5919.29,4,2,3.6,2.73,0.041,28,0.304
MID_59042,34118.91,2,1,3.1,0.78,0.083,24,0.571
MID_59043,28224.79,5,1,4.4,1.02,0.191,14,0.43
MID_59044,999.27,3,1,2.9,0.87,0.175,17,0.288
MID_59045,9548.74,3,3,4.3,1.2,0.063,16,0.364
MID_59046,16983.92,4,0,3.1,1.62,0.226,23,0.423
MID_59047,1898.92,3,1,3.9,1.54,0.055,20,0.378
MID_59048,1369.22,6,0,3.2,1.32,0.073,11,0.201
MID_59049,3008.05,3,3,4.4,1.2,0.121,30,0.346
MID_59050,3280.47,4,2,4.6,1.11,0.104,15,0.316
MID_59051,33519.68,1,4,3.2,1.46,0.299,16,0.393
MID_59052,15163.0,2,1,5.0,1.27,0.146,14,0.57
MID_59053,615.97,2,1,4.3,2.21,0.144,28,0.434
MID_59054,15440.31,1,0,3.5,1.33,0.289,28,0.599
MID_59055,1858.95,3,2,3.3,1.94,0.045,20,0.285
MID_59056,4419.87,7,0,4.1,1.95,0.014,13,0.241
MID_59057,3834.88,1,3,3.9,2.01,0.147,15,0.352
MID_59058,3179.79,0,2,3.6,2.35,0.236,11,0.39
MID_59059,3692.65,3,1,4.2,0.89,0.084,24,0.434
MID_59060,14032.43,3,4,4.5,0.74,0.196,14,0.334
MID_59061,3100.01,2,0,3.6,1.08,0.137,15,0.448
MID_59062,16130.65,2,1,4.0,0.04,0.035,27,0.606
MID_59063,954.29,3,3,2.8,1.5,0.183,30,0.211
MID_59064,9042.88,1,2,4.8,0.86,0.16,22,0.547
MID_59065,19877.81,1,0,4.3,2.32,0.16,23,0.658
MID_59066,826.18,2,3,2.6,1.99,0.067,16,0.214
MID_59067,10075.5,2,2,3.6,1.57,0.263,21,0.395
MID_59068,7166.55,1,3,4.1,2.55,0.457,23,0.349
MID_59069,4033.79,2,4,4.2,1.22,0.096,13,0.292
MID_59070,1061.1,1,3,5.0,1.82,0.195,17,0.392
MID_59071,11285.11,6,1,3.8,0.0,0.252,23,0.306
MID_59072,3701.63,2,1,3.5,2.73,0.263,25,0.373
MID_59073,4138.79,4,0,3.5,0.0,0.321,20,0.353
MID_59074,12644.05,3,0,3.7,3.3,0.008,21,0.486
MID_59075,29068.71,4,2,3.9,1.39,0.127,10,0.393
MID_59076,4059.21,2,2,4.2,1.74,0.133,19,0.394
MID_59077,13733.11,1,2,4.2,1.66,0.31,27,0.516
MID_59078,31375.04,1,4,5.0,0.57,0.149,13,0.535
MID_59079,1029.49,3,1,3.7,2.47,0.065,17,0.327
MID_59080,7533.26,6,1,4.9,1.23,0.343,17,0.279
MID_59081,112.27,3,2,3.8,1.14,0.023,23,0.328
MID_59082,17439.87,6,1,3.8,0.71,0.257,12,0.293
MID_59083,3381.21,2,1,4.4,1.58,0.104,23,0.472
MID_59084,4046.17,3,3,4.1,0.91,0.035,22,0.334
MID_59085,11624.69,0,2,3.2,1.6,0.257,22,0.487
MID_59086,15567.5,4,1,2.5,1.49,0.095,18,0.342
MID_59087,5108.09,1,2,3.8,1.94,0.124,21,0.434
MID_59088,10951.78,2,1,3.6,2.55,0.095,10,0.429
MID_59089,31316.53,2,1,4.5,1.37,0.216,24,0.613
MID_59090,21795.03,3,0,4.4,1.21,0.142,26,0.607
MID_59091,12082.96,4,4,3.4,1.38,0.059,18,0.233
MID_59092,28658.26,1,4,3.5,2.72,0.095,22,0.438
MID_59093,20869.74,7,2,3.3,0.96,0.099,19,0.228
MID_59094,13056.7,2,4,2.6,0.64,0.142,27,0.32
MID_59095,24919.04,0,2,4.0,3.61,0.188,12,0.54
MID_59096,17004.05,3,1,4.0,1.92,0.165,15,0.457
MID_59097,6976.66,3,2,3.8,2.52,0.034,16,0.341
MID_59098,6977.21,2,2,5.0,2.6,0.241,16,0.42
MID_59099,88.3,2,3,4.7,1.78,0.108,29,0.372
MID_59100,307.17,4,2,3.7,1.43,0.151,22,0.24
MID_59101,13713.17,3,0,3.6,1.7,0.354,15,0.43
MID_59102,8091.62,2,2,3.4,2.41,0.161,28,0.394
MID_59103,14311.17,4,4,3.8,2.03,0.044,15,0.251
MID_59104,29890.11,3,4,2.9,1.63,0.113,13,0.293
MID_59105,6024.49,4,0,3.6,1.97,0.121,22,0.384
MID_59106,926.04,3,2,3.7,0.0,0.03,15,0.325
MID_59107,9849.96,4,1,4.3,1.42,0.226,18,0.386
MID_59108,1050.65,3,2,3.3,2.25,0.122,22,0.262
MID_59109,9710.19,4,3,3.3,2.04,0.089,25,0.263
MID_59110,7502.23,2,1,4.1,1.01,0.031,11,0.478
MID_59111,12455.49,5,0,4.8,1.82,0.143,19,0.447
MID_59112,4322.6,6,0,3.1,0.76,0.192,23,0.252
MID_59113,1553.23,5,3,2.5,1.31,0.259,17,0.044
MID_59114,2694.63,3,2,3.8,0.97,0.263,19,0.296
MID_59115,11508.57,3,1,4.4,3.09,0.403,22,0.399
MID_59116,6504.05,3,1,2.7,0.73,0.111,28,0.381
MID_59117,7783.08,4,3,5.0,1.03,0.347,10,0.267
MID_59118,3900.82,2,1,3.7,2.16,0.149,24,0.418
MID_59119,18121.8,4,0,4.2,1.96,0.291,10,0.432
MID_59120,75148.71,3,2,3.5,1.71,0.203,18,0.445
MID_59121,3742.66,3,2,2.7,2.75,0.399,13,0.158
MID_59122,12681.62,1,1,4.1,0.96,0.156,24,0.588
MID_59123,1876.56,1,4,3.8,1.77,0.085,10,0.278
MID_59124,13564.71,2,2,4.0,1.08,0.089,15,0.469
MID_59125,5636.14,6,3,4.4,1.29,0.361,25,0.154
MID_59126,9296.44,2,0,2.8,0.95,0.12,23,0.488
MID_59127,2712.32,1,4,5.0,0.92,0.098,16,0.392
MID_59128,19082.26,4,3,4.0,1.1,0.079,23,0.377
MID_59129,1903.56,0,1,3.5,1.64,0.283,26,0.476
MID_59130,26395.34,5,4,4.1,0.43,0.383,16,0.237
MID_59131,632.04,5,1,4.2,1.17,0.181,16,0.252
MID_59132,3396.51,8,4,4.4,0.47,0.034,25,0.065
MID_59133,8276.97,2,1,3.6,0.86,0.135,18,0.46
MID_59134,19552.34,6,2,3.7,0.14,0.219,18,0.286
MID_59135,8604.42,5,4,4.0,1.43,0.244,29,0.19
MID_59136,2434.91,1,5,3.5,0.61,0.222,11,0.214
MID_59137,19592.32,2,3,3.8,2.31,0.113,15,0.41
MID_59138,9067.42,4,2,2.8,1.54,0.173,28,0.281
MID_59139,2644.17,4,2,3.5,1.12,0.09,21,0.266
MID_59140,8251.79,1,1,2.8,0.49,0.142,10,0.441
MID_59141,11248.51,1,3,4.6,2.08,0.228,21,0.461
MID_59142,11410.84,3,5,4.6,1.97,0.174,15,0.255
MID_59143,12873.71,1,1,4.0,0.96,0.115,15,0.561
MID_59144,22608.49,1,2,3.7,0.79,0.074,26,0.59
MID_59145,17419.53,6,2,5.0,1.9,0.036,27,0.385
MID_59146,9357.21,1,2,3.6,1.91,0.47,21,0.391
MID_59147,326.94,7,3,3.0,1.81,0.102,20,0.0
MID_59148,13843.86,3,1,4.1,2.11,0.064,13,0.454
MID_59149,36872.58,2,3,3.9,1.31,0.106,18,0.487
MID_59150,3646.59,3,3,3.8,0.38,0.07,17,0.299
MID_59151,9336.88,2,1,2.8,1.47,0.349,29,0.403
MID_59152,14638.95,5,0,4.6,0.77,0.144,11,0.443
MID_59153,10191.24,0,1,3.0,2.3,0.393,22,0.473
MID_59154,25581.08,3,1,3.1,1.04,0.068,28,0.516
MID_59155,6412.0,2,1,3.3,0.11,0.111,24,0.466
MID_59156,7589.6,1,4,3.4,1.13,0.263,15,0.301
MID_59157,389.94,5,2,4.8,0.63,0.155,19,0.262
MID_59158,23048.01,2,2,4.0,2.15,0.086,24,0.524
MID_59159,3041.95,0,3,3.9,1.89,0.383,12,0.34
MID_59160,38360.38,4,2,3.7,1.06,0.05,21,0.452
MID_59161,2257.8,2,3,4.0,1.37,0.022,12,0.321
MID_59162,2923.0,1,5,4.6,0.56,0.136,15,0.317
MID_59163,6628.62,5,3,4.5,0.65,0.059,13,0.252
MID_59164,10802.82,4,1,4.7,1.82,0.106,11,0.41
MID_59165,5810.06,0,1,4.0,2.12,0.183,30,0.568
MID_59166,4335.81,2,2,5.0,0.24,0.132,12,0.451
MID_59167,7767.18,5,1,3.2,2.27,0.168,25,0.27
MID_59168,31772.14,4,2,3.6,0.95,0.107,19,0.423
MID_59169,32689.07,2,3,3.1,1.7,0.099,29,0.464
MID_59170,3975.64,3,2,3.2,0.37,0.033,14,0.314
MID_59171,11399.3,2,3,4.9,1.15,0.043,23,0.492
MID_59172,12798.19,2,2,4.3,2.18,0.124,12,0.443
MID_59173,10596.33,2,2,4.0,1.46,0.065,11,0.432
MID_59174,1199.22,3,6,4.1,1.55,0.197,19,0.101
MID_59175,7753.9,7,3,3.6,0.7,0.055,24,0.145
MID_59176,14407.57,3,0,3.5,1.5,0.063,22,0.514
MID_59177,2241.56,1,1,4.7,0.75,0.392,11,0.448
MID_59178,4280.31,6,1,3.3,2.08,0.292,15,0.14
MID_59179,2279.05,4,4,4.5,2.2,0.133,10,0.155
MID_59180,21797.35,1,0,3.7,1.14,0.116,23,0.662
MID_59181,19556.79,1,2,4.8,0.73,0.175,30,0.639
MID_59182,1853.7,2,1,3.1,2.67,0.268,17,0.304
MID_59183,14294.12,6,2,4.2,1.49,0.223,23,0.277
MID_59184,4525.19,5,0,4.4,1.87,0.044,27,0.402
MID_59185,11589.07,1,1,4.1,2.0,0.055,27,0.589
MID_59186,6799.71,6,4,4.1,1.89,0.166,13,0.084
MID_59187,6386.19,3,1,4.1,0.78,0.169,28,0.452
MID_59188,21310.28,2,3,3.9,0.73,0.187,19,0.453
MID_59189,10132.54,1,0,3.6,1.56,0.194,25,0.573
MID_59190,2688.84,4,5,5.0,1.39,0.051,11,0.175
MID_59191,1173.87,3,2,3.2,0.83,0.144,17,0.265
MID_59192,27091.53,0,5,5.0,1.2,0.306,20,0.506
MID_59193,1665.1,3,2,4.2,1.27,0.1,20,0.34
MID_59194,13245.46,2,2,4.0,1.72,0.002,30,0.521
MID_59195,6848.8,4,5,4.4,0.73,0.127,13,0.183
MID_59196,1508.99,3,1,5.0,1.13,0.093,12,0.414
MID_59197,14990.4,3,4,3.4,2.5,0.058,30,0.319
MID_59198,23484.67,2,0,3.5,2.14,0.159,13,0.544
MID_59199,1295.47,3,0,4.3,1.6,0.259,25,0.42
MID_59200,694.45,3,0,4.0,1.78,0.395,21,0.352
MID_59201,18961.2,2,2,4.5,0.68,0.268,19,0.514
MID_59202,6950.56,4,4,5.0,2.41,0.224,16,0.227
MID_59203,11225.01,4,2,4.1,3.31,0.328,11,0.253
MID_59204,5824.65,4,0,5.0,1.49,0.095,21,0.478
MID_59205,5317.57,3,3,4.9,2.16,0.125,25,0.361
MID_59206,3561.88,2,1,4.3,1.28,0.039,11,0.447
MID_59207,8276.58,2,0,4.7,1.13,0.21,23,0.572
MID_59208,1741.25,3,2,3.8,1.96,0.086,17,0.296
MID_59209,12631.24,1,1,4.3,0.83,0.018,21,0.62
MID_59210,7972.41,3,1,4.9,1.09,0.198,17,0.465
MID_59211,18807.27,3,1,3.4,2.08,0.175,24,0.454
MID_59212,25384.86,5,3,3.2,1.12,0.073,17,0.282
MID_59213,23084.7,2,0,4.4,1.19,0.192,15,0.616
MID_59214,9193.73,6,5,3.0,1.16,0.089,28,0.068
MID_59215,3838.03,2,2,3.4,2.04,0.198,20,0.328
MID_59216,4418.74,6,1,4.2,2.13,0.171,21,0.239
MID_59217,10570.94,7,5,3.4,1.59,0.108,17,0.004
MID_59218,12446.81,1,0,3.5,0.6,0.124,27,0.624
MID_59219,1758.85,1,3,5.0,0.48,0.277,11,0.389
MID_59220,61895.92,2,0,3.8,2.29,0.124,24,0.637
MID_59221,1137.32,2,1,4.0,1.53,0.057,26,0.446
MID_59222,9341.8,4,5,3.7,2.01,0.087,22,0.175
MID_59223,7572.03,3,1,3.1,1.41,0.114,10,0.341
MID_59224,8940.11,1,1,3.9,0.96,0.127,29,0.57
MID_59225,7630.65,3,2,5.0,2.26,0.281,28,0.415
MID_59226,596.55,2,4,4.6,2.13,0.097,24,0.3
MID_59227,55029.87,2,0,4.7,2.14,0.264,12,0.625
MID_59228,39780.05,4,1,3.8,1.09,0.063,28,0.53
MID_59229,7430.77,3,3,4.3,1.33,0.249,12,0.293
MID_59230,2336.35,1,4,3.9,1.48,0.113,16,0.308
MID_59231,2020.45,2,1,3.8,1.97,0.269,20,0.372
MID_59232,587.4,3,2,4.0,1.13,0.2,26,0.32
MID_59233,9463.86,2,2,3.4,1.39,0.178,13,0.372
MID_59234,6505.41,1,1,5.0,1.14,0.157,29,0.605
MID_59235,5383.88,3,3,3.4,2.2,0.082,17,0.253
MID_59236,7448.9,2,2,3.5,1.93,0.342,12,0.314
MID_59237,20624.11,1,3,4.3,2.44,0.395,14,0.432
MID_59238,733.44,4,1,4.1,0.66,0.032,13,0.327
MID_59239,7854.58,4,4,3.9,1.42,0.277,22,0.198
MID_59240,12073.68,1,3,3.3,2.49,0.173,20,0.388
MID_59241,35297.86,4,2,4.4,1.77,0.173,10,0.416
MID_59242,13458.9,3,2,5.0,1.28,0.201,28,0.495
MID_59243,7943.27,3,5,3.8,2.19,0.131,19,0.197
MID_59244,14557.25,7,2,3.6,1.19,0.15,18,0.197
MID_59245,58287.43,3,2,3.8,0.0,0.051,19,0.53
MID_59246,21958.35,4,1,3.8,1.62,0.254,29,0.451
MID_59247,933.18,1,3,3.5,1.79,0.074,16,0.322
MID_59248,8552.61,2,3,3.9,0.92,0.087,27,0.419
MID_59249,15439.97,3,2,4.1,1.54,0.129,18,0.429
MID_59250,11143.62,4,3,5.0,1.49,0.111,21,0.369
MID_59251,5395.13,4,2,3.9,2.0,0.35,24,0.257
MID_59252,3892.64,6,2,4.5,1.55,0.362,16,0.158
MID_59253,9861.9,3,3,3.1,0.86,0.11,24,0.318
MID_59254,5316.56,2,3,4.0,2.35,0.117,10,0.305
MID_59255,4975.76,2,1,4.7,2.71,0.248,22,0.45
MID_59256,18124.22,3,2,3.9,0.42,0.223,20,0.442
MID_59257,3792.94,7,3,3.8,2.02,0.249,22,0.049
MID_59258,10354.23,4,3,4.6,1.69,0.069,20,0.34
MID_59259,20669.87,0,2,4.9,2.48,0.189,28,0.655
MID_59260,9722.58,4,4,3.9,0.95,0.012,25,0.286
MID_59261,6788.25,2,1,4.5,1.07,0.213,23,0.498
MID_59262,359.41,7,2,3.5,1.5,0.16,18,0.062
MID_59263,11443.61,7,3,3.4,1.05,0.187,27,0.139
MID_59264,60019.3,2,4,3.1,1.69,0.335,10,0.318
MID_59265,16525.05,4,3,3.7,0.05,0.268,10,0.286
MID_59266,10063.96,4,5,3.8,2.5,0.252,13,0.114
MID_59267,6332.65,4,0,4.3,1.77,0.281,15,0.378
MID_59268,2540.21,1,2,4.0,1.99,0.503,25,0.358
MID_59269,11780.1,6,2,4.3,1.89,0.23,15,0.23
MID_59270,1951.66,3,2,3.3,3.39,0.398,17,0.177
MID_59271,21807.96,2,3,4.9,2.64,0.092,19,0.496
MID_59272,4369.38,3,1,5.0,0.48,0.278,27,0.468
MID_59273,5104.86,4,1,4.6,1.37,0.184,16,0.365
MID_59274,2433.99,5,0,4.7,1.75,0.428,16,0.289
MID_59275,6571.28,0,2,3.9,1.15,0.106,13,0.497
MID_59276,11408.56,6,1,3.6,0.87,0.133,21,0.295
MID_59277,3606.53,5,2,4.5,1.22,0.188,20,0.26
MID_59278,12101.17,3,3,4.0,2.4,0.118,25,0.36
MID_59279,9691.17,5,2,4.0,0.42,0.28,16,0.269
MID_59280,4658.34,2,2,3.4,1.04,0.294,27,0.36
MID_59281,3751.36,1,1,4.4,1.6,0.167,19,0.499
MID_59282,19756.54,3,4,3.5,1.55,0.168,26,0.333
MID_59283,120.07,5,3,2.6,1.74,0.192,11,0.021
MID_59284,12584.49,4,3,4.2,1.93,0.13,12,0.289
MID_59285,5400.04,2,2,4.1,2.19,0.139,15,0.377
MID_59286,12647.56,2,1,4.6,2.02,0.228,25,0.535
MID_59287,7082.87,1,2,4.4,1.44,0.243,19,0.468
MID_59288,875.87,6,1,4.0,0.61,0.182,14,0.197
MID_59289,40202.96,3,0,4.8,1.68,0.089,10,0.613
MID_59290,899.75,4,0,4.5,0.8,0.301,25,0.386
MID_59291,1724.92,2,2,3.0,1.42,0.145,10,0.273
MID_59292,5453.05,3,4,3.9,1.46,0.186,21,0.241
MID_59293,28935.98,4,3,3.4,1.61,0.091,16,0.336
MID_59294,3468.27,2,0,3.4,1.49,0.089,10,0.424
MID_59295,8408.64,3,3,2.1,1.37,0.161,16,0.199
MID_59296,7369.66,2,0,4.4,1.28,0.43,21,0.493
MID_59297,4006.98,1,1,4.2,1.56,0.244,19,0.475
MID_59298,11918.22,0,1,4.5,2.91,0.111,18,0.606
MID_59299,6960.76,2,4,4.4,1.12,0.144,21,0.35
MID_59300,8634.29,3,1,5.0,2.38,0.157,16,0.456
MID_59301,2359.19,6,3,2.7,2.41,0.255,20,0.003
MID_59302,26111.38,1,2,4.0,1.83,0.171,11,0.528
MID_59303,1171.76,2,0,4.9,0.29,0.059,12,0.528
MID_59304,11720.52,4,2,2.5,1.97,0.074,25,0.285
MID_59305,21706.46,5,0,4.1,1.65,0.151,25,0.475
MID_59306,877.61,2,3,4.5,1.12,0.256,26,0.342
MID_59307,291.73,4,0,5.0,1.71,0.207,21,0.397
MID_59308,4051.96,4,5,3.5,2.94,0.483,16,0.0
MID_59309,15604.0,0,2,4.1,0.99,0.033,13,0.593
MID_59310,12636.04,2,1,4.3,1.07,0.189,17,0.517
MID_59311,17268.55,2,2,4.1,3.19,0.198,20,0.449
MID_59312,5066.65,4,1,3.8,1.3,0.164,28,0.362
MID_59313,50766.18,4,2,3.6,2.37,0.175,20,0.398
MID_59314,4558.74,1,2,2.6,1.16,0.108,12,0.346
MID_59315,16367.23,1,0,3.9,1.23,0.128,26,0.655
MID_59316,4320.24,4,3,4.6,1.68,0.132,27,0.299
MID_59317,2464.68,3,2,2.5,1.19,0.096,30,0.282
MID_59318,4104.81,6,0,4.8,1.64,0.287,26,0.325
MID_59319,2140.32,3,4,4.7,2.03,0.24,15,0.215
MID_59320,1382.4,4,2,3.6,2.51,0.184,25,0.226
MID_59321,4525.0,2,1,4.6,1.94,0.138,18,0.464
MID_59322,1587.54,3,2,4.3,1.39,0.086,12,0.319
MID_59323,6978.16,2,3,2.5,2.7,0.128,18,0.247
MID_59324,360.54,2,1,4.1,1.39,0.056,22,0.434
MID_59325,5644.51,2,5,3.6,0.87,0.055,27,0.283
MID_59326,31702.17,2,0,3.5,1.38,0.243,25,0.601
MID_59327,4444.84,2,5,5.0,0.67,0.215,25,0.321
MID_59328,1480.84,3,7,3.7,1.57,0.173,14,0.017
MID_59329,3641.27,2,2,3.8,2.44,0.131,21,0.359
